timestamp,open,high,low,close,volume
2026-01-07 11:30:00,27.302,27.343,27.168,27.192,96557.06
2026-01-07 11:45:00,27.196,27.204,26.986,27.038,236365.69
2026-01-07 12:00:00,27.034,27.061,26.967,26.985,68977.17
2026-01-07 12:15:00,26.986,27.093,26.982,26.987,69966.05
2026-01-07 12:30:00,26.987,27.001,26.83,26.883,164475.66
2026-01-07 12:45:00,26.883,26.963,26.8,26.822,122947.92
2026-01-07 13:00:00,26.819,26.915,26.771,26.809,114735.61
2026-01-07 13:15:00,26.809,27.007,26.796,26.97,124873.74
2026-01-07 13:30:00,26.968,27.045,26.949,27.027,38047.29
2026-01-07 13:45:00,27.035,27.062,26.901,26.906,41363.96
2026-01-07 14:00:00,26.91,26.913,26.7,26.782,121902.19
2026-01-07 14:15:00,26.782,26.801,26.582,26.589,157975.76
2026-01-07 14:30:00,26.598,26.878,26.568,26.73,199208.14
2026-01-07 14:45:00,26.727,26.882,26.716,26.804,87399.99
2026-01-07 15:00:00,26.814,26.837,26.585,26.652,115571.14
2026-01-07 15:15:00,26.654,26.716,26.51,26.7,218122.91
2026-01-07 15:30:00,26.701,26.701,26.517,26.597,129375.22
2026-01-07 15:45:00,26.598,26.649,26.487,26.487,86407.85
2026-01-07 16:00:00,26.487,26.737,26.481,26.713,84351.77
2026-01-07 16:15:00,26.713,26.899,26.711,26.815,139808.01
2026-01-07 16:30:00,26.815,26.815,26.557,26.766,88185.22
2026-01-07 16:45:00,26.767,26.806,26.574,26.69,88874.86
2026-01-07 17:00:00,26.69,26.832,26.624,26.757,79343.86
2026-01-07 17:15:00,26.765,26.949,26.755,26.885,57381.9
2026-01-07 17:30:00,26.886,26.888,26.777,26.847,34556.79
2026-01-07 17:45:00,26.849,26.877,26.629,26.735,60579.47
2026-01-07 18:00:00,26.735,26.768,26.664,26.726,25642.34
2026-01-07 18:15:00,26.726,27.199,26.641,26.93,102786.07
2026-01-07 18:30:00,26.929,27.076,26.909,26.946,68620.71
2026-01-07 18:45:00,26.946,26.975,26.732,26.798,82873.4
2026-01-07 19:00:00,26.799,26.896,26.7,26.733,137442.41
2026-01-07 19:15:00,26.734,27.061,26.688,27.024,135089.52
2026-01-07 19:30:00,27.014,27.081,26.805,26.831,85266.53
2026-01-07 19:45:00,26.833,26.984,26.83,26.888,18791.65
2026-01-07 20:00:00,26.889,27.116,26.826,26.86,126416.24
2026-01-07 20:15:00,26.86,26.921,26.742,26.799,65946.14
2026-01-07 20:30:00,26.8,26.921,26.793,26.858,25878.48
2026-01-07 20:45:00,26.862,26.867,26.721,26.806,43882.01
2026-01-07 21:00:00,26.806,26.82,26.716,26.776,37395.6
2026-01-07 21:15:00,26.773,26.998,26.755,26.809,157540.84
2026-01-07 21:30:00,26.806,27.007,26.636,26.718,214767.61
2026-01-07 21:45:00,26.711,26.854,26.514,26.601,185022.06
2026-01-07 22:00:00,26.594,26.821,26.558,26.706,169878.87
2026-01-07 22:15:00,26.702,26.848,26.669,26.815,21763.59
2026-01-07 22:30:00,26.818,27.049,26.815,26.884,152905.76
2026-01-07 22:45:00,26.884,26.921,26.804,26.903,27055.26
2026-01-07 23:00:00,26.903,26.903,26.712,26.792,16209.02
2026-01-07 23:15:00,26.796,27.018,26.795,27.018,41615.24
2026-01-07 23:30:00,27.019,27.05,26.844,26.864,48985.35
2026-01-07 23:45:00,26.865,27.0,26.836,26.875,47773.75
2026-01-08 00:00:00,26.876,26.98,26.826,26.839,20387.39
2026-01-08 00:15:00,26.841,26.9,26.755,26.808,28047.09
2026-01-08 00:30:00,26.808,26.911,26.8,26.911,11052.98
2026-01-08 00:45:00,26.911,27.089,26.911,26.979,74562.7
2026-01-08 01:00:00,26.984,27.038,26.932,27.009,34421.12
2026-01-08 01:15:00,27.01,27.039,26.932,27.021,13746.03
2026-01-08 01:30:00,27.019,27.029,26.915,26.922,19719.28
2026-01-08 01:45:00,26.923,26.924,26.825,26.835,43667.28
2026-01-08 02:00:00,26.836,26.922,26.798,26.872,18014.08
2026-01-08 02:15:00,26.875,26.919,26.671,26.715,37277.32
2026-01-08 02:30:00,26.717,26.751,26.615,26.668,48110.93
2026-01-08 02:45:00,26.672,26.763,26.62,26.749,14085.88
2026-01-08 03:00:00,26.75,26.849,26.716,26.729,58900.02
2026-01-08 03:15:00,26.729,26.808,26.609,26.609,45971.27
2026-01-08 03:30:00,26.615,26.704,26.5,26.558,112901.52
2026-01-08 03:45:00,26.559,26.559,26.363,26.514,156751.62
2026-01-08 04:00:00,26.515,26.53,26.359,26.465,75092.73
2026-01-08 04:15:00,26.466,26.623,26.46,26.531,61522.49
2026-01-08 04:30:00,26.529,26.58,26.476,26.485,19558.52
2026-01-08 04:45:00,26.485,26.564,26.473,26.537,22522.42
2026-01-08 05:00:00,26.538,26.732,26.513,26.65,47628.46
2026-01-08 05:15:00,26.644,26.683,26.58,26.583,24638.86
2026-01-08 05:30:00,26.583,26.674,26.511,26.534,20609.72
2026-01-08 05:45:00,26.534,26.616,26.506,26.536,48909.18
2026-01-08 06:00:00,26.537,26.61,26.37,26.459,79000.98
2026-01-08 06:15:00,26.462,26.495,26.256,26.302,170453.72
2026-01-08 06:30:00,26.309,26.394,26.3,26.353,43525.75
2026-01-08 06:45:00,26.353,26.357,26.162,26.202,88804.85
2026-01-08 07:00:00,26.213,26.463,26.133,26.427,156458.1
2026-01-08 07:15:00,26.427,26.577,26.402,26.576,84335.36
2026-01-08 07:30:00,26.577,26.605,26.487,26.552,44657.86
2026-01-08 07:45:00,26.555,26.717,26.54,26.707,112806.63
2026-01-08 08:00:00,26.7,26.747,26.606,26.705,38151.82
2026-01-08 08:15:00,26.705,26.707,26.419,26.58,127441.34
2026-01-08 08:30:00,26.583,26.613,26.395,26.4,71112.14
2026-01-08 08:45:00,26.4,26.436,26.3,26.388,91268.37
2026-01-08 09:00:00,26.388,26.521,26.388,26.483,15470.29
2026-01-08 09:15:00,26.48,26.48,26.238,26.238,35699.35
2026-01-08 09:30:00,26.239,26.258,26.15,26.204,57363.85
2026-01-08 09:45:00,26.209,26.262,26.101,26.108,61762.69
2026-01-08 10:00:00,26.108,26.115,25.83,26.03,527356.74
2026-01-08 10:15:00,26.033,26.209,26.003,26.193,132080.09
2026-01-08 10:30:00,26.195,26.212,26.124,26.162,25039.0
2026-01-08 10:45:00,26.162,26.311,26.159,26.273,32369.99
2026-01-08 11:00:00,26.264,26.318,26.15,26.195,35648.64
2026-01-08 11:15:00,26.197,26.245,26.01,26.106,92826.23
2026-01-08 11:30:00,26.106,26.139,26.046,26.059,30285.32
2026-01-08 11:45:00,26.067,26.152,26.054,26.149,25204.73
2026-01-08 12:00:00,26.15,26.15,25.974,26.019,56839.46
2026-01-08 12:15:00,26.019,26.046,25.877,25.988,93985.5
2026-01-08 12:30:00,25.988,26.044,25.861,25.982,57191.31
2026-01-08 12:45:00,25.982,26.008,25.918,25.967,30262.87
2026-01-08 13:00:00,25.966,25.989,25.891,25.94,49702.86
2026-01-08 13:15:00,25.936,26.028,25.88,26.013,56106.86
2026-01-08 13:30:00,26.011,26.036,25.853,25.907,79345.55
2026-01-08 13:45:00,25.907,25.944,25.818,25.922,56434.46
2026-01-08 14:00:00,25.922,25.93,25.753,25.839,107903.07
2026-01-08 14:15:00,25.839,25.84,25.703,25.799,175847.02
2026-01-08 14:30:00,25.791,26.02,25.7,25.917,168326.88
2026-01-08 14:45:00,25.918,26.182,25.866,26.165,199554.63
2026-01-08 15:00:00,26.165,26.293,25.99,26.223,202145.26
2026-01-08 15:15:00,26.223,26.269,26.163,26.191,82661.37
2026-01-08 15:30:00,26.191,26.197,25.963,26.086,137334.62
2026-01-08 15:45:00,26.086,26.205,26.05,26.191,49960.18
2026-01-08 16:00:00,26.191,26.248,26.096,26.142,66899.15
2026-01-08 16:15:00,26.142,26.142,26.02,26.128,61608.77
2026-01-08 16:30:00,26.128,26.153,26.003,26.106,59444.6
