timestamp,open,high,low,close,volume,returns
2025-12-05 13:00:00,31.907,31.979,31.23,31.396,866987.59,-0.015984454334607823
2025-12-05 14:00:00,31.393,31.505,31.156,31.22,880174.61,-0.005605809657281191
2025-12-05 15:00:00,31.206,32.062,31.184,31.506,1373150.58,0.00916079436258821
2025-12-05 16:00:00,31.509,31.553,30.68,31.041,1204095.65,-0.0147590935059988
2025-12-05 17:00:00,31.031,31.215,30.826,31.01,311825.84,-0.0009986791662639494
2025-12-05 18:00:00,31.011,31.296,30.57,30.582,742712.55,-0.013801999355046779
2025-12-05 19:00:00,30.6,31.202,30.48,31.118,444474.84,0.0175266496632005
2025-12-05 20:00:00,31.119,31.328,30.888,31.236,331303.82,0.003792017481843324
2025-12-05 21:00:00,31.237,31.36,30.962,31.176,276909.98,-0.0019208605455244276
2025-12-05 22:00:00,31.176,31.21,31.007,31.129,192012.39,-0.0015075699255836517
2025-12-05 23:00:00,31.135,31.155,30.795,30.988,465272.12,-0.004529538372578634
2025-12-06 00:00:00,30.989,31.023,30.623,30.798,392084.86,-0.006131405705434356
2025-12-06 01:00:00,30.8,31.042,30.779,30.949,125859.45,0.0049029157737516815
2025-12-06 02:00:00,30.948,30.949,30.661,30.915,85880.0,-0.0010985815373679708
2025-12-06 03:00:00,30.91,31.236,30.885,31.113,128068.27,0.006404657933042124
2025-12-06 04:00:00,31.114,31.296,31.06,31.142,108247.13,0.0009320862661910123
2025-12-06 05:00:00,31.141,31.328,31.105,31.171,105718.8,0.0009312182904117616
2025-12-06 06:00:00,31.171,31.415,31.101,31.295,88242.51,0.003978056526900087
2025-12-06 07:00:00,31.295,31.322,31.028,31.075,82320.36,-0.00702987697715296
2025-12-06 08:00:00,31.075,31.098,30.661,30.69,233696.02,-0.012389380530973382
2025-12-06 09:00:00,30.691,31.027,30.67,30.913,94637.75,0.007266210492016922
2025-12-06 10:00:00,30.913,30.99,30.738,30.793,57936.45,-0.003881861999805891
2025-12-06 11:00:00,30.793,30.871,30.756,30.867,48274.22,0.0024031435715909932
2025-12-06 12:00:00,30.866,30.9,30.622,30.658,88169.5,-0.006770985194544332
2025-12-06 13:00:00,30.657,30.926,30.657,30.72,125859.59,0.002022310653010617
2025-12-06 14:00:00,30.719,31.2,30.683,31.114,257622.03,0.012825520833333437
2025-12-06 15:00:00,31.113,31.143,30.731,30.87,89859.79,-0.007842128945169335
2025-12-06 16:00:00,30.871,31.199,30.853,31.12,125147.75,0.008098477486232492
2025-12-06 17:00:00,31.12,31.423,31.106,31.423,134094.46,0.009736503856041079
2025-12-06 18:00:00,31.416,31.492,31.215,31.239,121442.62,-0.00585558348980042
2025-12-06 19:00:00,31.238,31.34,30.891,31.028,153539.38,-0.006754377540894474
2025-12-06 20:00:00,31.026,31.17,31.017,31.118,80444.07,0.0029006059043443777
2025-12-06 21:00:00,31.116,31.247,31.089,31.228,40342.68,0.0035349315508710344
2025-12-06 22:00:00,31.228,31.282,30.993,31.06,60664.43,-0.005379787370308753
2025-12-06 23:00:00,31.06,31.117,30.735,30.961,383271.47,-0.0031873792659369293
2025-12-07 00:00:00,30.962,31.175,30.939,31.119,73030.73,0.005103194341268047
2025-12-07 01:00:00,31.119,31.153,30.862,30.869,102708.45,-0.00803367717471637
2025-12-07 02:00:00,30.869,31.0,30.805,30.947,79746.08,0.0025268068288573087
2025-12-07 03:00:00,30.948,31.004,30.832,30.978,81738.4,0.0010017126054222558
2025-12-07 04:00:00,30.974,31.031,30.823,30.866,45163.86,-0.003615469042546393
2025-12-07 05:00:00,30.865,30.899,30.8,30.855,51143.66,-0.0003563791874554578
2025-12-07 06:00:00,30.859,31.196,30.837,31.188,77549.9,0.010792416140009697
2025-12-07 07:00:00,31.188,31.231,30.495,30.523,341507.43,-0.02132230345004482
2025-12-07 08:00:00,30.523,30.544,29.8,29.84,913948.83,-0.02237656848933589
2025-12-07 09:00:00,29.844,29.893,29.15,29.302,1039755.16,-0.018029490616621957
2025-12-07 10:00:00,29.303,29.438,29.191,29.403,519760.02,0.0034468636953108867
2025-12-07 11:00:00,29.402,30.068,29.374,29.685,895994.64,0.009590858075706477
2025-12-07 12:00:00,29.68,30.077,29.636,29.879,431256.66,0.00653528718207852
2025-12-07 13:00:00,29.888,29.963,29.225,29.434,533137.16,-0.014893403393687832
2025-12-07 14:00:00,29.436,29.458,28.201,28.344,2140426.01,-0.03703200380512328
2025-12-07 15:00:00,28.345,29.145,28.143,29.085,1130585.48,0.02614309906858603
2025-12-07 16:00:00,29.076,29.364,28.797,29.357,690911.14,0.009351899604607139
2025-12-07 17:00:00,29.363,29.71,29.17,29.662,835224.46,0.010389344960316071
2025-12-07 18:00:00,29.672,29.778,29.256,29.282,673373.89,-0.012811003978153823
2025-12-07 19:00:00,29.282,29.879,29.222,29.685,434534.22,0.01376272112560617
2025-12-07 20:00:00,29.686,29.949,29.484,29.87,343473.89,0.0062321037561059445
2025-12-07 21:00:00,29.861,29.919,28.917,29.057,432010.74,-0.027217944425845464
2025-12-07 22:00:00,29.056,29.693,28.452,29.238,843486.52,0.006229135836459454
2025-12-07 23:00:00,29.238,29.837,29.1,29.741,259839.13,0.017203639099801604
2025-12-08 00:00:00,29.735,30.102,29.459,29.867,356666.25,0.004236575770821371
2025-12-08 01:00:00,29.873,31.007,29.852,30.105,1284411.9,0.007968661064050586
2025-12-08 02:00:00,30.106,30.255,29.885,29.977,296101.47,-0.004251785417704657
2025-12-08 03:00:00,29.974,30.08,29.835,30.011,157975.17,0.0011342028888814415
2025-12-08 04:00:00,30.009,30.296,29.918,30.021,175752.28,0.00033321115590956296
2025-12-08 05:00:00,30.021,30.399,29.882,30.352,241194.79,0.011025615402551425
2025-12-08 06:00:00,30.352,30.555,30.153,30.224,265779.55,-0.004217185028993153
2025-12-08 07:00:00,30.225,30.293,29.966,30.017,222165.18,-0.006848861831657005
2025-12-08 08:00:00,30.017,30.7,29.98,30.676,180186.27,0.02195422593863472
2025-12-08 09:00:00,30.677,30.85,30.343,30.478,389560.73,-0.006454557308645081
2025-12-08 10:00:00,30.477,30.726,30.341,30.56,184342.88,0.0026904652536254847
2025-12-08 11:00:00,30.56,30.714,30.352,30.663,207579.69,0.003370418848167578
2025-12-08 12:00:00,30.662,30.716,30.247,30.378,234492.63,-0.009294589570492118
2025-12-08 13:00:00,30.377,30.568,30.18,30.225,181133.2,-0.0050365396010270125
2025-12-08 14:00:00,30.224,30.564,29.564,29.677,724498.66,-0.01813068651778338
2025-12-08 15:00:00,29.683,29.929,29.083,29.581,1050276.45,-0.0032348283182261905
2025-12-08 16:00:00,29.582,30.006,29.449,29.838,297241.3,0.008688009195091384
2025-12-08 17:00:00,29.838,30.013,29.545,29.773,421513.36,-0.002178430189690994
2025-12-08 18:00:00,29.781,29.862,28.89,29.073,946025.04,-0.023511235011587694
2025-12-08 19:00:00,29.073,29.158,28.568,29.074,992767.46,3.4396175145445795e-05
2025-12-08 20:00:00,29.079,29.735,29.045,29.672,651503.98,0.0205682052693128
2025-12-08 21:00:00,29.68,29.913,29.641,29.841,438233.43,0.005695605284443239
2025-12-08 22:00:00,29.845,29.877,29.396,29.52,274036.98,-0.01075701216447178
2025-12-08 23:00:00,29.513,29.58,29.168,29.491,254541.19,-0.0009823848238482702
2025-12-09 00:00:00,29.496,29.546,29.089,29.389,169611.41,-0.0034586823098572417
2025-12-09 01:00:00,29.392,29.455,29.229,29.27,120941.32,-0.004049134029739054
2025-12-09 02:00:00,29.275,29.393,28.84,28.867,267103.66,-0.013768363512128401
2025-12-09 03:00:00,28.86,28.888,28.447,28.63,767555.45,-0.008210066858350462
2025-12-09 04:00:00,28.632,28.721,27.758,27.897,1348800.45,-0.025602514844568658
2025-12-09 05:00:00,27.899,28.304,27.767,28.102,683846.35,0.007348460407929247
2025-12-09 06:00:00,28.1,28.128,27.448,27.803,1064414.76,-0.0106398121130169
2025-12-09 07:00:00,27.804,28.326,27.726,28.31,576925.56,0.018235442218465625
2025-12-09 08:00:00,28.311,28.437,27.801,27.916,519367.31,-0.01391734369480746
2025-12-09 09:00:00,27.916,28.02,27.676,27.799,417074.65,-0.004191144863160967
2025-12-09 10:00:00,27.798,28.08,27.5,28.037,689219.22,0.008561459045289377
2025-12-09 11:00:00,28.037,28.143,27.822,27.992,300856.98,-0.0016050219352997663
2025-12-09 12:00:00,27.99,28.348,27.932,28.073,451205.96,0.0028936839096884714
2025-12-09 13:00:00,28.073,28.147,27.798,27.939,333269.96,-0.004773269689737458
2025-12-09 14:00:00,27.928,28.161,27.825,27.955,567281.08,0.0005726761874083053
2025-12-09 15:00:00,27.95,28.82,27.909,28.544,1028236.98,0.021069576104453702
2025-12-09 16:00:00,28.545,29.137,28.544,28.734,1113485.96,0.006656390134529122
2025-12-09 17:00:00,28.729,29.108,28.26,28.769,651454.24,0.0012180691863297177
2025-12-09 18:00:00,28.769,28.869,28.603,28.693,257913.34,-0.002641732420313403
2025-12-09 19:00:00,28.699,29.328,28.519,29.088,571822.72,0.01376642386644833
2025-12-09 20:00:00,29.088,29.149,28.118,28.194,1055746.11,-0.03073432343234328
2025-12-09 21:00:00,28.19,28.19,27.499,27.788,969502.42,-0.014400226998652177
2025-12-09 22:00:00,27.785,28.203,27.749,28.08,376198.73,0.010508133007053333
2025-12-09 23:00:00,28.076,28.113,27.75,27.914,276233.41,-0.005911680911680817
2025-12-10 00:00:00,27.913,28.374,27.601,28.096,335525.12,0.0065200257935085215
2025-12-10 01:00:00,28.103,28.202,27.722,28.126,325947.21,0.001067767653758489
2025-12-10 02:00:00,28.13,28.544,27.98,28.544,309500.55,0.014861693806442311
2025-12-10 03:00:00,28.543,28.95,28.344,28.843,810843.77,0.010475056053811604
2025-12-10 04:00:00,28.85,28.915,28.678,28.776,157770.3,-0.002322920639323267
2025-12-10 05:00:00,28.772,29.343,28.653,28.986,459417.39,0.0072977481234361985
2025-12-10 06:00:00,28.986,29.085,28.71,28.95,316678.07,-0.0012419788863590187
2025-12-10 07:00:00,28.947,29.55,28.893,29.324,614138.62,0.01291882556131263
2025-12-10 08:00:00,29.333,29.464,29.141,29.2,237615.06,-0.004228618196699063
2025-12-10 09:00:00,29.201,29.5,29.134,29.317,376345.82,0.00400684931506845
2025-12-10 10:00:00,29.315,29.411,29.146,29.198,222616.74,-0.004059078350445167
